id,sentiment
388_1,0.0777491666667
12141_2,0.138784633333
5667_1,0.665684333333
1071_9,0.987766
2897_10,0.9891326666670001
9481_4,0.06380503333330001
12025_1,0.00584944299667
8879_7,0.900542666667
5683_1,0.0233458666667
7026_1,0.00337402566667
2439_1,0.09432663333329999
3631_7,0.981118
1650_9,0.708979
5378_7,0.9929673333329999
9745_1,0.00103792151333
11563_8,0.8460636666670001
299_8,0.9926703333329999
9471_2,0.33512263333299996
1866_1,0.0733687333333
2639_4,0.06033933333330001
5122_1,0.0131120826333
12341_7,0.760821333333
2936_8,0.9683790000000001
8647_10,0.9077
4255_9,0.9440223333329999
7262_8,0.23633453333299997
8413_10,0.80194
10080_1,0.031611786666700004
3973_1,0.641881666667
8752_9,0.998826
4018_2,0.11323299999999999
7669_1,0.011279826666700002
10421_4,0.06080981666669999
7854_8,0.972125
162_8,0.208582666667
11614_9,0.981742
11343_8,0.9835553333329999
1708_7,0.0881216666667
7115_4,0.6702319999999999
10498_10,0.5501699999999999
2944_8,0.9709953333329999
10474_3,0.0787231666667
1263_1,0.0161498505667
1693_4,0.585375
9600_9,0.368579366667
11173_2,0.1023184
3961_2,0.293327
8011_1,0.640102333333
7386_8,0.7929970000000001
8787_8,0.837781333333
12349_9,0.872276
1776_4,0.118342433333
5885_4,0.902374333333
220_4,0.0299227666667
5547_8,0.9871256666670001
2853_1,0.05476303333330001
2157_2,0.08246836666669999
11667_2,0.203951933333
194_7,0.9367780000000001
1633_1,0.00136985003333
6897_2,0.008608468519209999
11568_2,0.05699791666669999
9219_1,0.023147023333299998
477_8,0.975537666667
8980_3,0.816508333333
4612_10,0.827551
8030_10,0.973676666667
1846_8,0.9997983333329999
2786_8,0.969475666667
2634_1,0.0335628433333
3110_8,0.89531
11587_8,0.961059666667
11262_8,0.9211943333329999
5680_7,0.63176
4583_4,0.107878333333
1451_1,0.0085891048
4244_4,0.029351352233299998
6176_4,0.00441440024417
8851_10,0.9893233333329999
908_9,0.972404
7494_9,0.26438406666700004
8061_3,0.0252326
789_1,0.285315833333
2374_7,0.939781666667
11225_3,0.020022436666700002
4467_4,0.0257597666667
8516_10,0.40926666666699996
4121_10,0.9676173333329999
10267_7,0.818515
6040_8,0.811171333333
8338_7,0.9432576666670001
2903_7,0.997259666667
6662_9,0.9840136666670001
5333_10,0.945329666667
7470_4,0.006738701999999999
8813_1,0.09374500000000001
4514_3,0.760286
9584_7,0.212269
11706_8,0.9942716666670001
11538_8,0.650008
4210_1,0.01372765086
8984_1,0.00983366666667
3431_4,0.01177313
4973_10,0.9833219999999999
12260_1,0.010069708333299999
4267_10,0.984533666667
9906_9,0.9943059999999999
670_7,0.9880479999999999
6270_3,0.00133297582833
5164_4,0.0363519633333
9741_2,0.0414180666667
3761_8,0.778686
2651_2,0.18612236666700002
7448_10,0.9961016666670001
7184_9,0.949274666667
1313_9,0.9271083333329999
10654_8,0.984436666667
7151_1,0.002283158
2320_10,0.9425450000000001
12033_7,0.5656759666669999
6429_1,0.00732747984053
1420_4,0.850363666667
3002_7,0.5424073333330001
1299_1,0.01837099
7897_9,0.9582276666670001
1529_4,0.030400967151
9760_2,0.17144500000000001
11318_1,0.014795076666700002
2217_3,0.24924200000000002
11641_2,0.0340181333333
7238_10,0.9964383333329999
7710_8,0.9773850000000001
12011_8,0.923542
4495_7,0.996591666667
11144_4,0.531514333333
5625_2,0.00852806566667
2926_7,0.48057766666699997
8538_8,0.938001666667
8875_10,0.965534
10881_10,0.9953850000000001
1662_7,0.9558413333329999
4560_9,0.705213333333
6714_4,0.00780988
9059_10,0.977008666667
6631_10,0.793484666667
8520_1,0.00619404
918_4,0.4544835
3102_10,0.854063333333
3611_2,0.0123651
8434_10,0.991468333333
681_7,0.9854046666670001
7386_4,0.011886106666700001
7566_9,0.467737666667
10110_10,0.9693696666670001
10486_10,0.973247666667
1492_3,0.277266266667
11823_1,0.123011633333
2331_9,0.9734200000000001
2200_2,0.019717433333299998
9547_1,0.0135568949
785_2,0.0024469979999999997
5101_4,0.049104316666699996
5657_10,0.706105333333
6902_7,0.6760970000000001
1490_9,0.912276666667
7148_9,0.98251
7387_8,0.6786253333329999
8277_9,0.974376
6912_7,0.884019
170_2,0.662805
7702_10,0.9992686666670001
4393_3,0.018316780666700002
2608_3,0.599681
4931_8,0.9869209999999999
10589_10,0.9165719999999999
8623_4,0.0025116366666700003
6057_2,0.008548871999999999
2704_9,0.9938229999999999
1790_2,0.43144
12370_1,0.00169906066667
159_1,0.00252925766667
343_9,0.999416
2128_9,0.979444333333
11181_8,0.9904533333329999
11775_10,0.950944
3514_10,0.988688333333
6993_2,0.011985938333299999
2866_9,0.768617666667
1000_9,0.9744440000000001
11772_7,0.492487
3355_9,0.571617
8519_8,0.8084600000000001
7879_3,0.124762933333
4332_10,0.973579333333
5403_1,0.004881102
1514_7,0.228253
7904_1,0.00481654087333
10550_2,0.28981323333299996
11442_10,0.986534
2821_3,0.07017253333330001
5766_1,0.006007096546670001
8061_9,0.9903219999999999
2166_1,0.00439636
6206_1,0.0044789766666699996
11124_2,0.0227774
7625_10,0.7216013333329999
90_9,0.902509
7959_10,0.994138666667
7029_10,0.9565863333329999
779_8,0.998757
1101_4,0.00517603
11189_4,0.05631110333330001
9790_4,0.041336933333300005
10861_1,0.0200667333333
5902_2,0.101065833333
9545_10,0.7537476666670001
3730_1,0.0006937194333330001
4951_9,0.9204053333329999
3295_1,0.00909531
9495_2,0.0896062
2876_1,0.40130766666699996
2796_1,0.01689127
10338_3,0.158774166667
10913_7,0.358287933333
4685_2,0.00485531307333
11586_1,0.132428623333
4904_7,0.5958939999999999
7110_7,0.911624333333
2086_4,0.144739833333
7372_7,0.9308139999999999
135_9,0.992251
7038_3,0.7649426666670001
1119_2,0.06562331666669999
5057_8,0.8443316666670001
3479_10,0.9985456666670001
6489_8,0.9985726666670001
4910_8,0.9841536666670001
5979_10,0.8421063333329999
11304_1,0.015356953666700002
2102_9,0.999308
8048_1,0.011656759
12153_7,0.9108963333329999
4832_8,0.9280139999999999
3079_9,0.9916313333329999
8254_2,0.00814408666667
7981_7,0.942267333333
611_1,0.45787700000000003
307_10,0.9423370000000001
8861_3,0.00500249333333
4635_4,0.543198
6197_7,0.980753666667
6739_3,0.0814291
8588_9,0.9548443333329999
8461_7,0.389368666667
10089_1,0.0751108666667
2609_7,0.827580666667
1418_3,0.743142
2661_10,0.92606
1253_9,0.868926
8815_9,0.95242
9867_8,0.9522226666670001
2155_1,0.030731466666700003
12259_4,0.023038616666700002
11224_3,0.0850651
4781_1,0.000740396
4354_9,0.9986156666670001
9629_9,0.923113666667
3629_9,0.9878983333329999
6445_10,0.996262666667
9526_10,0.9925226666670001
5138_2,0.013905013333299998
349_10,0.966074666667
2099_7,0.607286
4411_1,0.30023933333299996
8127_3,0.053393957199999995
5225_8,0.9406690000000001
7970_3,0.0262935333333
5688_7,0.8614493333329999
12099_3,0.301105333333
6020_4,0.0948033666667
3892_8,0.8615430000000001
2098_8,0.949556666667
4851_7,0.9953996666670001
10967_10,0.8645639999999999
6230_4,0.15924088
2211_2,0.019638520146700002
11978_10,0.932010666667
8802_1,0.0060750333333299995
11010_3,0.04520109
10083_2,0.6864863333329999
5588_10,0.373523666667
958_10,0.8109116666670001
6771_4,0.337326566667
6767_9,0.9480966666670001
7302_10,0.9879040000000001
5324_3,0.01407893
7737_10,0.9971613333329999
8603_10,0.9165063333329999
3029_7,0.9887466666670001
8640_2,0.012226426666700001
2139_1,0.0034052633333300003
6305_10,0.9952336666670001
6884_7,0.9901296666670001
5534_8,0.597833333333
7619_8,0.964024333333
10057_8,0.628114333333
972_7,0.9944763333329999
6245_8,0.8864446666670001
6627_7,0.983957666667
3621_10,0.253357
2290_4,0.902814333333
24_4,0.30379366666700003
5689_1,0.00182906
6497_4,0.0793505
12405_4,0.929037333333
11720_7,0.9858870000000001
10088_1,0.00345072666667
9258_9,0.997972666667
354_4,0.921190666667
4770_10,0.9534219999999999
1035_3,0.2904672
739_1,0.00258338843333
6267_7,0.9691129999999999
1562_8,0.9826093333329999
1438_1,0.04243842333330001
281_8,0.9903606666670001
1818_1,0.5339793333330001
3943_3,0.0292503
8116_4,0.9184593333329999
6984_1,0.0021749633333299997
5330_4,0.0055342233333299995
8821_8,0.993659666667
10484_10,0.99511
1886_4,0.0517022603333
7943_2,0.467983
6438_7,0.9920110000000001
8931_10,0.9675040000000001
10538_10,0.843707
534_10,0.996768
7329_2,0.01044496
6614_2,0.490486333333
710_10,0.9761989999999999
3120_4,0.1447302
9046_1,0.00533787333333
5638_2,0.00664959666667
2455_4,0.03496575
2652_3,0.0378749
11006_4,0.2172011
5065_3,0.0029227019566700004
9805_10,0.9781876666670001
7092_8,0.9918473333329999
1735_10,0.896264
3609_1,0.013404993333299997
1201_10,0.987011333333
11024_9,0.9980889999999999
3807_10,0.9821143333329999
4483_10,0.632673666667
4510_7,0.992791666667
8037_1,0.04872363333330001
1760_1,0.0112242
133_8,0.889367333333
9039_8,0.9631353333329999
8462_4,0.612079666667
2468_10,0.959220666667
7684_3,0.014998256666700002
10350_9,0.996949666667
1199_10,0.9985923333329999
8560_1,0.005662063333329999
6405_3,0.00127085499667
1295_1,0.00814494866667
6420_1,0.00519701566667
12183_9,0.884021
11619_1,0.003877425
1415_9,0.97731
9414_1,0.0030953019066700003
7640_4,0.058144766666699994
9211_9,0.969654333333
557_9,0.8889783333329999
4501_9,0.9829610000000001
8711_10,0.27853966666700003
2402_1,0.6569133333330001
4586_10,0.9610733333329999
176_3,0.0376056666667
3545_1,0.1427180019
8932_1,0.000433249143333
5829_10,0.940600333333
3409_10,0.991612
3636_3,0.716797
12048_7,0.998807666667
10468_10,0.9902763333329999
11546_10,0.972959
9444_10,0.956426333333
6275_1,0.021588781
152_4,0.308316133333
4767_9,0.9277023333329999
6751_1,0.00184358366667
10245_4,0.059029433333300005
5407_8,0.956413
1923_1,0.0340043
515_9,0.387771
9988_1,0.186763
5928_8,0.9939626666670001
10163_4,0.31928533333299997
7969_10,0.966649333333
1494_4,0.054083423333300004
11211_10,0.974522333333
1957_1,0.0015417543333299999
8484_7,0.8134816666670001
848_2,0.0039551224
5177_1,0.05667123333330001
10667_10,0.9615483333329999
3075_1,0.019725166666700003
9443_10,0.599640666667
1572_8,0.9771183333329999
11285_8,0.231026333333
3125_1,0.103315666667
9265_9,0.9891066666670001
4072_1,0.140440039667
6390_2,0.0986898666667
6496_4,0.6634046666669999
8766_2,0.0017402127433299999
7787_10,0.984946666667
5897_10,0.998705666667
9027_1,0.0821536333333
1538_2,0.0058890666666700005
1220_3,0.0009517973333330001
8600_3,0.07452023
11432_2,0.154527863333
1424_4,0.34924223333300003
7344_10,0.9804719999999999
10842_1,0.08496416666670001
10332_10,0.985294333333
4340_4,0.25595366666700003
4868_4,0.060454633333300006
11216_9,0.8765076666670001
12027_10,0.8961516666670001
6785_7,0.823377
8773_8,0.998810333333
8119_4,0.26170423333299997
10138_10,0.881581
7197_2,0.00393778666667
1536_3,0.016176483333299997
9981_7,0.733759
4753_1,0.24438833333299997
2795_7,0.00844990913333
6672_4,0.07288333333330001
10805_7,0.939823666667
5866_1,0.015145986666700003
570_1,0.001181765
11965_8,0.8709633333329999
3288_1,0.145475833333
8135_1,0.110269
10094_9,0.911771333333
5845_10,0.997447
3570_8,0.485254333333
1240_1,0.07676736666669999
231_1,0.0173128333333
10628_9,0.8616159999999999
3536_1,0.003382216
1852_10,0.959182
8202_7,0.594205166667
5907_7,0.755492
1759_10,0.993328666667
4492_10,0.9247263333329999
4844_7,0.36942266666699997
3189_10,0.96355
3403_10,0.9884506666670001
5874_2,0.00182034166667
7809_10,0.979815666667
3632_9,0.995730666667
11767_2,0.9549
9925_3,0.6479699999999999
4218_1,0.4627512
12036_7,0.801180333333
8973_2,0.004271684
2464_10,0.990556666667
4094_1,0.0151979689057
10592_1,0.010502463333299999
10648_9,0.9634233333329999
3887_10,0.9749183333329999
9092_8,0.98866
10666_10,0.990517333333
8389_10,0.909146333333
5281_10,0.9946856666670001
6946_1,0.011138513333299998
1132_1,0.016211806666700003
10052_4,0.0100950121
768_10,0.999698
5432_3,0.016398613333299998
7424_3,0.0014202226726700003
2366_2,0.28035866666700004
2865_3,0.1045406
7806_2,0.02936385
8878_3,0.0811583666667
6298_7,0.9985466666670001
4517_4,0.290602666667
12018_10,0.985672666667
3662_1,0.00952301333333
11393_10,0.990065333333
2071_10,0.938773666667
8217_8,0.9930049999999999
6568_2,0.11203186
3840_10,0.983393666667
1666_3,0.438901333333
2360_7,0.9452426666670001
5778_4,0.209112666667
5341_4,0.2114399
4044_2,0.002450033
2503_3,0.18380149333299997
4095_10,0.9003133333329999
2092_2,0.014282560500000001
2707_3,0.012824521333299999
573_10,0.907153666667
6441_7,0.965823666667
7565_3,0.013504663333299999
9499_7,0.660784666667
657_10,0.998251666667
8840_10,0.9765116666670001
1407_4,0.2493519
12453_2,0.0993819666667
8273_9,0.9868040000000001
8366_7,0.9768879999999999
10643_9,0.383842333333
9998_1,0.029841676666700002
1385_1,0.0234040333333
